,Holder,Shares,Date Reported,% Out,Value,Target
1,Blackrock Inc.,18663832.0,2022-06-29,0.0827,4580850926.0,DG
2,"Vanguard Group, Inc. (The)",18071905.0,2022-06-29,0.0801,4435568363.0,DG
3,Capital World Investors,12967398.0,2022-06-29,0.0575,3182718165.0,DG
4,Capital International Investors,9065368.0,2022-06-29,0.04019999999999999,2225003921.0,DG
5,State Street Corporation,9029093.0,2022-06-29,0.04,2216100585.0,DG
6,"FMR, LLC",7002653.0,2022-06-29,0.031,1718731152.0,DG
7,"Geode Capital Management, LLC",4070499.0,2022-06-29,0.018000000000000002,999063274.0,DG
8,JP Morgan Chase & Company,3836072.0,2022-06-29,0.017,941525511.0,DG
9,Morgan Stanley,3421302.0,2022-06-29,0.0152,839724362.0,DG
0,"Vanguard Group, Inc. (The)",24138804.0,2022-06-29,0.10779999999999999,3762032603.0,DLTR
1,Blackrock Inc.,16912391.0,2022-06-29,0.0755,2635796137.0,DLTR
2,Mantle Ridge LP,11365531.0,2022-06-29,0.0508,1771318006.0,DLTR
3,"FMR, LLC",10419684.0,2022-06-29,0.04650000000000001,1623907751.0,DLTR
4,Capital World Investors,10271279.0,2022-06-29,0.045899999999999996,1600778832.0,DLTR
5,State Street Corporation,8840066.0,2022-06-29,0.0395,1377724286.0,DLTR
6,Nomura Holdings Inc.,7664106.0,2022-06-29,0.0342,1194450920.0,DLTR
7,Edgepoint Investment Group Inc.,5192955.0,2022-06-29,0.0232,809322036.0,DLTR
8,"Geode Capital Management, LLC",4566392.0,2022-06-29,0.0204,711672193.0,DLTR
9,Capital International Investors,3672854.0,2022-06-29,0.016399999999999998,572414295.0,DLTR
0,"Vanguard Group, Inc. (The)",71185420.0,2022-06-29,0.0855,5681308370.0,D
1,Blackrock Inc.,55902753.0,2022-06-29,0.0672,4461598716.0,D
2,State Street Corporation,47624439.0,2022-06-29,0.0572,3800906476.0,D
3,Price (T.Rowe) Associates Inc,28007574.0,2022-06-29,0.0336,2235284480.0,D
4,Capital Research Global Investors,21850969.0,2022-06-29,0.0262,1743925835.0,D
5,Massachusetts Financial Services Co.,21153616.0,2022-06-29,0.0254,1688270092.0,D
6,"Franklin Resources, Inc.",18008133.0,2022-06-29,0.0216,1437229094.0,D
7,"Wellington Management Group, LLP",15931984.0,2022-06-29,0.0191,1271531643.0,D
8,"FMR, LLC",14316986.0,2022-06-29,0.0172,1142638652.0,D
9,"Geode Capital Management, LLC",13529028.0,2022-06-29,0.0163,1079751724.0,D
0,"Vanguard Group, Inc. (The)",3877545.0,2022-06-29,0.10949999999999999,1511118061.0,DPZ
1,Blackrock Inc.,3406692.0,2022-06-29,0.0962,1327621939.0,DPZ
2,"FMR, LLC",2414976.0,2022-06-29,0.0682,941140296.0,DPZ
3,"Pershing Square Capital Management, L.P.",2061312.0,2022-06-29,0.0582,803313899.0,DPZ
4,Price (T.Rowe) Associates Inc,1595858.0,2022-06-29,0.0451,621921821.0,DPZ
5,State Street Corporation,1536805.0,2022-06-29,0.0434,598908276.0,DPZ
6,"Principal Financial Group, Inc.",1399631.0,2022-06-29,0.0395,545450197.0,DPZ
7,Capital World Investors,1259245.0,2022-06-29,0.0356,490740368.0,DPZ
8,"Geode Capital Management, LLC",824780.0,2022-06-29,0.0233,321425013.0,DPZ
9,"Renaissance Technologies, LLC",791925.0,2022-06-29,0.022400000000000003,308621091.0,DPZ
0,"Vanguard Group, Inc. (The)",17192552.0,2022-06-29,0.1225,2085800408.0,DOV
1,JP Morgan Chase & Company,13388740.0,2022-06-29,0.09539999999999998,1624321936.0,DOV
2,Blackrock Inc.,10157089.0,2022-06-29,0.0724,1232258037.0,DOV
3,State Street Corporation,6636129.0,2022-06-29,0.0473,805095170.0,DOV
4,Bank of America Corporation,4753063.0,2022-06-29,0.0339,576641603.0,DOV
5,Boston Partners,4358156.0,2022-06-29,0.0311,528731485.0,DOV
6,"Franklin Resources, Inc.",3506677.0,2022-06-29,0.025,425430053.0,DOV
7,Macquarie Group Limited,3314537.0,2022-06-29,0.0236,402119628.0,DOV
8,"Geode Capital Management, LLC",2794964.0,2022-06-29,0.0199,339085032.0,DOV
9,Wells Fargo & Company,2504945.0,2022-06-29,0.0178,303899927.0,DOV
0,"Vanguard Group, Inc. (The)",64088977.0,2022-06-29,0.0911,3307632102.0,DOW
1,Blackrock Inc.,46509311.0,2022-06-29,0.0661,2400345540.0,DOW
2,State Street Corporation,38103507.0,2022-06-29,0.0541,1966521996.0,DOW
3,Capital World Investors,26882471.0,2022-06-29,0.0382,1387404328.0,DOW
4,Morgan Stanley,14213025.0,2022-06-29,0.0202,733534220.0,DOW
5,"Geode Capital Management, LLC",13104660.0,2022-06-29,0.018600000000000002,676331502.0,DOW
6,Capital International Investors,10941067.0,2022-06-29,0.0155,564668467.0,DOW
7,Northern Trust Corporation,8631812.0,2022-06-29,0.0123,445487817.0,DOW
8,Norges Bank Investment Management,7570475.0,2021-12-30,0.0108,429397342.0,DOW
9,Dimensional Fund Advisors LP,7586117.0,2022-06-29,0.0108,391519498.0,DOW
0,"Vanguard Group, Inc. (The)",22740591.0,2022-06-29,0.1174,2882369909.0,DTE
1,Blackrock Inc.,17101098.0,2022-06-29,0.0883,2167564171.0,DTE
2,Capital Research Global Investors,16663882.0,2022-06-29,0.086,2112147043.0,DTE
3,State Street Corporation,9915483.0,2022-06-29,0.0512,1256787470.0,DTE
4,Capital World Investors,4400863.0,2022-06-29,0.0227,557809385.0,DTE
5,Price (T.Rowe) Associates Inc,3825776.0,2022-06-29,0.0197,484917108.0,DTE
6,"Geode Capital Management, LLC",3744120.0,2022-06-29,0.019299999999999998,474567210.0,DTE
7,"Ameriprise Financial, Inc.",2766450.0,2022-06-29,0.0143,350647537.0,DTE
8,"Wellington Management Group, LLP",2661258.0,2022-06-29,0.0137,337314451.0,DTE
9,Invesco Ltd.,2071004.0,2022-06-29,0.010700000000000001,262499757.0,DTE
0,"Vanguard Group, Inc. (The)",69514599.0,2022-06-29,0.09029999999999999,7452660158.0,DUK
1,Blackrock Inc.,53801201.0,2022-06-29,0.0699,5768026759.0,DUK
2,State Street Corporation,44338703.0,2022-06-29,0.0576,4753552348.0,DUK
3,"Wellington Management Group, LLP",35218290.0,2022-06-29,0.045700000000000005,3775752870.0,DUK
4,Massachusetts Financial Services Co.,20540059.0,2022-06-29,0.026699999999999998,2202099725.0,DUK
5,"Geode Capital Management, LLC",13860921.0,2022-06-29,0.018000000000000002,1486029340.0,DUK
6,Morgan Stanley,9387606.0,2022-06-29,0.012199999999999999,1006445239.0,DUK
7,"Franklin Resources, Inc.",9150855.0,2022-06-29,0.011899999999999999,981063164.0,DUK
8,"FMR, LLC",8591371.0,2022-06-29,0.011200000000000002,921080884.0,DUK
9,Northern Trust Corporation,8481666.0,2022-06-29,0.011000000000000001,909319411.0,DUK
0,"Vanguard Group, Inc. (The)",41222375.0,2022-06-29,0.0823,2291139602.0,DD
1,Blackrock Inc.,36257764.0,2022-06-29,0.0724,2015206523.0,DD
2,Massachusetts Financial Services Co.,22837296.0,2022-06-29,0.045599999999999995,1269296911.0,DD
3,State Street Corporation,21230649.0,2022-06-29,0.0424,1179999471.0,DD
4,"FMR, LLC",16202964.0,2022-06-29,0.0323,900560739.0,DD
5,Boston Partners,11977915.0,2022-06-29,0.0239,665732515.0,DD
6,"Geode Capital Management, LLC",10050883.0,2022-06-29,0.020099999999999996,558628077.0,DD
7,Nuveen Asset Management,7694799.0,2022-06-29,0.0154,427676928.0,DD
8,Macquarie Group Limited,7279781.0,2022-06-29,0.014499999999999999,404610227.0,DD
9,Bank of America Corporation,7000305.0,2022-06-29,0.013999999999999999,389076951.0,DD
0,"Vanguard Group, Inc. (The)",27240820.0,2022-06-29,0.1185,825669254.0,DXC
1,"Franklin Resources, Inc.",17140250.0,2022-06-29,0.0746,519520977.0,DXC
2,Blackrock Inc.,15848809.0,2022-06-29,0.0689,480377400.0,DXC
3,Invesco Ltd.,13593082.0,2022-06-29,0.0591,412006315.0,DXC
4,Victory Capital Management Inc.,8189065.0,2022-06-29,0.0356,248210560.0,DXC
5,State Street Corporation,8009814.0,2022-06-29,0.0348,242777462.0,DXC
6,"Glenview Capital Management, Llc",7923704.0,2022-06-29,0.0345,240167468.0,DXC
7,Morgan Stanley,6772290.0,2022-06-29,0.029500000000000002,205268109.0,DXC
8,"ClearBridge Investments, LLC",4946064.0,2022-06-29,0.0215,149915199.0,DXC
9,Dimensional Fund Advisors LP,4905329.0,2022-06-29,0.0213,148680521.0,DXC
0,"Vanguard Group, Inc. (The)",15849042.0,2022-06-29,0.1291,1422768500.0,EMN
1,JP Morgan Chase & Company,10002253.0,2022-06-29,0.0814,897902251.0,EMN
2,Blackrock Inc.,8916079.0,2022-06-29,0.0726,800396411.0,EMN
3,State Street Corporation,5639828.0,2022-06-29,0.045899999999999996,506287359.0,EMN
4,Putnam Investments LLC,3462046.0,2022-06-29,0.0282,310787869.0,EMN
5,Morgan Stanley,3347457.0,2022-06-29,0.0273,300501214.0,EMN
6,"Geode Capital Management, LLC",2546109.0,2022-06-29,0.0207,228564204.0,EMN
7,"FMR, LLC",2236412.0,2022-06-29,0.0182,200762705.0,EMN
8,Ninety One UK Ltd,2188258.0,2022-06-29,0.0178,196439920.0,EMN
9,Lsv Asset Management,2152239.0,2022-06-29,0.0175,193206495.0,EMN
0,"Vanguard Group, Inc. (The)",35147721.0,2022-06-29,0.0882,4428261368.0,ETN
1,Blackrock Inc.,27828645.0,2022-06-29,0.0699,3506130983.0,ETN
2,JP Morgan Chase & Company,25400366.0,2022-06-29,0.0638,3200192112.0,ETN
3,State Street Corporation,15667170.0,2022-06-29,0.0393,1973906748.0,ETN
4,Massachusetts Financial Services Co.,13752249.0,2022-06-29,0.0345,1732645851.0,ETN
5,Bank of America Corporation,13674969.0,2022-06-29,0.034300000000000004,1722909344.0,ETN
6,Morgan Stanley,8178535.0,2022-06-29,0.020499999999999997,1030413624.0,ETN
7,"Wellington Management Group, LLP",7969515.0,2022-06-29,0.02,1004079194.0,ETN
8,Norges Bank Investment Management,7147979.0,2021-12-30,0.0179,1235313730.0,ETN
9,"Geode Capital Management, LLC",6703954.0,2022-06-29,0.0168,844631164.0,ETN
0,"Vanguard Group, Inc. (The)",53238065.0,2022-06-29,0.0969,2218430168.0,EBAY
1,Blackrock Inc.,44222134.0,2022-06-29,0.0805,1842736323.0,EBAY
2,State Street Corporation,24471606.0,2022-06-29,0.044500000000000005,1019731822.0,EBAY
3,"Comprehensive Financial Management, LLC",16697010.0,2022-06-29,0.0304,695764406.0,EBAY
4,"FMR, LLC",16347080.0,2022-06-29,0.0298,681182823.0,EBAY
5,"Ameriprise Financial, Inc.",14717200.0,2022-06-29,0.0268,613265724.0,EBAY
6,Nordea Investment Management AB,12484775.0,2022-09-29,0.0227,459564567.0,EBAY
7,"Geode Capital Management, LLC",11481198.0,2022-06-29,0.0209,478421520.0,EBAY
8,"Independent Franchise Partners, LLP",10860855.0,2022-06-29,0.019799999999999998,452571827.0,EBAY
9,Lindsell Train Limited,7638371.0,2022-06-29,0.0139,318290919.0,EBAY
0,"Vanguard Group, Inc. (The)",21905394.0,2022-06-29,0.07690000000000001,3368173381.0,ECL
1,Blackrock Inc.,20198820.0,2022-06-29,0.0709,3105770563.0,ECL
2,State Street Corporation,11544497.0,2022-06-29,0.0405,1775081858.0,ECL
3,"Wellington Management Group, LLP",11359013.0,2022-06-29,0.039900000000000005,1746561838.0,ECL
4,"Aristotle Capital Management, LLC",5562532.0,2022-06-29,0.0195,855294920.0,ECL
5,Bank Of New York Mellon Corporation,4597226.0,2022-06-29,0.0161,706869469.0,ECL
6,Bill & Melinda Gates Foundation Trust,4366427.0,2022-06-29,0.015300000000000001,671381815.0,ECL
7,"Geode Capital Management, LLC",4371367.0,2022-06-29,0.015300000000000001,672141389.0,ECL
8,Pictet Asset Management SA,3590673.0,2022-06-29,0.0126,552101880.0,ECL
9,Bank of America Corporation,3440592.0,2022-06-29,0.0121,529025425.0,ECL
0,"Vanguard Group, Inc. (The)",45453330.0,2022-06-29,0.1192,2874468589.0,EIX
1,Blackrock Inc.,35981873.0,2022-06-29,0.0943,2275493648.0,EIX
2,State Street Corporation,28703577.0,2022-06-29,0.0753,1815214209.0,EIX
3,Capital International Investors,21098625.0,2022-06-29,0.0553,1334277045.0,EIX
4,Capital Research Global Investors,16928346.0,2022-06-29,0.0444,1070548601.0,EIX
5,Pzena Investment Management Llc,13959362.0,2022-06-29,0.0366,882790052.0,EIX
6,"Franklin Resources, Inc.",11703451.0,2022-06-29,0.030699999999999998,740126241.0,EIX
7,"FMR, LLC",9632461.0,2022-06-29,0.0253,609156833.0,EIX
8,"Geode Capital Management, LLC",7781924.0,2022-06-29,0.0204,492128873.0,EIX
9,Macquarie Group Limited,7797200.0,2022-06-29,0.0204,493094928.0,EIX
0,Blackrock Inc.,55740688.0,2022-06-29,0.08990000000000001,5300382021.0,EW
1,"Vanguard Group, Inc. (The)",50306835.0,2022-06-29,0.08109999999999999,4783676940.0,EW
2,State Street Corporation,26898129.0,2022-06-29,0.0434,2557743086.0,EW
3,Capital International Investors,22403892.0,2022-06-29,0.0361,2130386090.0,EW
4,Bank Of New York Mellon Corporation,21630986.0,2022-06-29,0.0349,2056890458.0,EW
5,"AllianceBernstein, L.P.",16362085.0,2022-06-29,0.0264,1555870662.0,EW
6,Brown Advisory Inc.,15321777.0,2022-06-29,0.024700000000000003,1456947774.0,EW
7,"Wellington Management Group, LLP",14178936.0,2022-06-29,0.0229,1348275024.0,EW
8,"Geode Capital Management, LLC",11731164.0,2022-06-29,0.0189,1115516384.0,EW
9,"Sands Capital Management, LLC",11711787.0,2022-06-29,0.0189,1113673825.0,EW
0,Blackrock Inc.,24735432.0,2022-06-29,0.08900000000000001,3009065302.0,EA
1,"Vanguard Group, Inc. (The)",21997369.0,2022-06-29,0.0791,2675979938.0,EA
2,Public Investment Fund,16011844.0,2022-06-29,0.0576,1947840822.0,EA
3,State Street Corporation,13135359.0,2022-06-29,0.0472,1597916422.0,EA
4,"Wellington Management Group, LLP",12390608.0,2022-06-29,0.0446,1507317463.0,EA
5,Massachusetts Financial Services Co.,11493753.0,2022-06-29,0.041299999999999996,1398215052.0,EA
6,"Geode Capital Management, LLC",5793816.0,2022-06-29,0.0208,704817716.0,EA
7,Invesco Ltd.,5632081.0,2022-06-29,0.0203,685142653.0,EA
8,"Ameriprise Financial, Inc.",5208043.0,2022-06-29,0.0187,633558430.0,EA
9,Amundi,5048382.0,2022-06-29,0.0182,614135670.0,EA
0,Blackrock Inc.,21772170.0,2022-06-29,0.0907,10506813798.0,ELV
1,"Vanguard Group, Inc. (The)",21050413.0,2022-06-29,0.0877,10158508305.0,ELV
2,State Street Corporation,10835610.0,2022-06-29,0.0451,5229048673.0,ELV
3,"Wellington Management Group, LLP",9847831.0,2022-06-29,0.040999999999999995,4752366283.0,ELV
4,Price (T.Rowe) Associates Inc,9455757.0,2022-06-29,0.0394,4563159213.0,ELV
5,"FMR, LLC",6547981.0,2022-06-29,0.0273,3159924670.0,ELV
6,Capital International Investors,6422399.0,2022-06-29,0.0268,3099321309.0,ELV
7,Bank of America Corporation,4658373.0,2022-06-29,0.0194,2248037642.0,ELV
8,"Geode Capital Management, LLC",4131827.0,2022-06-29,0.0172,1993937073.0,ELV
9,"Sanders Capital, LLC",4078091.0,2022-06-29,0.017,1968005154.0,ELV
0,"Lilly Endowment, Inc",103773810.0,2022-09-29,0.1092,33555261463.0,LLY
1,"Vanguard Group, Inc. (The)",71591327.0,2022-06-29,0.0753,23212055953.0,LLY
2,Blackrock Inc.,63751710.0,2022-06-29,0.06709999999999999,20670216933.0,LLY
3,"PNC Financial Services Group, Inc.",52092082.0,2022-06-29,0.0548,16889815746.0,LLY
4,State Street Corporation,33414028.0,2022-06-29,0.0352,10833830298.0,LLY
5,"FMR, LLC",32439666.0,2022-06-29,0.0341,10517912907.0,LLY
6,Capital World Investors,28742646.0,2022-06-29,0.0302,9319228112.0,LLY
7,Primecap Management Company,28438488.0,2022-06-29,0.029900000000000003,9220610964.0,LLY
8,"Wellington Management Group, LLP",23437256.0,2022-06-29,0.024700000000000003,7599061512.0,LLY
9,Price (T.Rowe) Associates Inc,20426658.0,2022-06-29,0.0215,6622935323.0,LLY
0,"Vanguard Group, Inc. (The)",54473695.0,2022-06-29,0.09210000000000002,4332837700.0,EMR
1,Blackrock Inc.,38665233.0,2022-06-29,0.0654,3075432632.0,EMR
2,State Street Corporation,25365635.0,2022-06-29,0.0429,2017582607.0,EMR
3,Bank of America Corporation,18154113.0,2022-06-29,0.030699999999999998,1443978148.0,EMR
4,Wells Fargo & Company,10518751.0,2022-06-29,0.0178,836661454.0,EMR
5,"Geode Capital Management, LLC",10073435.0,2022-06-29,0.017,801241019.0,EMR
6,Morgan Stanley,9234122.0,2022-06-29,0.015600000000000001,734482063.0,EMR
7,Capital World Investors,8343329.0,2022-06-29,0.0141,663628388.0,EMR
8,Northern Trust Corporation,8212699.0,2022-06-29,0.0139,653238078.0,EMR
9,"American Century Companies, Inc.",7969056.0,2022-06-29,0.013500000000000002,633858714.0,EMR
0,"Vanguard Group, Inc. (The)",15035954.0,2022-06-29,0.111,2935619658.0,ENPH
1,Blackrock Inc.,14462719.0,2022-06-29,0.10679999999999999,2823701257.0,ENPH
2,State Street Corporation,5140413.0,2022-06-29,0.0379,1003614234.0,ENPH
3,Allianz Asset Management GmbH,3691271.0,2022-06-29,0.0273,720683750.0,ENPH
4,Invesco Ltd.,3527743.0,2022-06-29,0.026000000000000002,688756543.0,ENPH
5,"Geode Capital Management, LLC",2665063.0,2022-06-29,0.0197,520326900.0,ENPH
6,JP Morgan Chase & Company,1869680.0,2022-06-29,0.0138,365036323.0,ENPH
7,"FMR, LLC",1826386.0,2022-06-29,0.013500000000000002,356583602.0,ENPH
8,Brown Advisory Inc.,1402229.0,2022-06-29,0.0104,273771189.0,ENPH
9,Coatue Management LLC,1366593.0,2022-06-29,0.0101,266813617.0,ENPH
0,"Vanguard Group, Inc. (The)",24244367.0,2022-06-29,0.1192,2730885498.0,ETR
1,Blackrock Inc.,18996370.0,2022-06-29,0.0934,2139751116.0,ETR
2,State Street Corporation,12704364.0,2022-06-29,0.0625,1431019560.0,ETR
3,Capital International Investors,10860111.0,2022-06-29,0.053399999999999996,1223282903.0,ETR
4,Bank of America Corporation,9413803.0,2022-06-29,0.0463,1060370769.0,ETR
5,"FMR, LLC",7891697.0,2022-06-29,0.0388,888920750.0,ETR
6,Invesco Ltd.,5385915.0,2022-06-29,0.0265,606669465.0,ETR
7,JP Morgan Chase & Company,4320740.0,2022-06-29,0.0212,486688153.0,ETR
8,"Franklin Resources, Inc.",4188011.0,2022-06-29,0.0206,471737559.0,ETR
9,"Geode Capital Management, LLC",3940794.0,2022-06-29,0.0194,443891036.0,ETR
0,"Vanguard Group, Inc. (The)",52987493.0,2022-06-29,0.0904,5851938726.0,EOG
1,Blackrock Inc.,45691414.0,2022-06-29,0.078,5046159762.0,EOG
2,State Street Corporation,35415364.0,2022-06-29,0.0604,3911272800.0,EOG
3,Capital Research Global Investors,32462233.0,2022-06-29,0.0554,3585129012.0,EOG
4,Capital International Investors,31507621.0,2022-06-29,0.0538,3479701663.0,EOG
5,JP Morgan Chase & Company,20787774.0,2022-06-29,0.0355,2295801760.0,EOG
6,"FMR, LLC",18286986.0,2022-06-29,0.031200000000000002,2019614733.0,EOG
7,Price (T.Rowe) Associates Inc,15425915.0,2022-06-29,0.0263,1703638052.0,EOG
8,"Ameriprise Financial, Inc.",10925499.0,2022-06-29,0.018600000000000002,1206612109.0,EOG
9,"Wellington Management Group, LLP",10592340.0,2022-06-29,0.0181,1169818029.0,EOG
0,Capital Research Global Investors,6803446.0,2022-06-29,0.1186,2005519811.0,EPAM
1,"Vanguard Group, Inc. (The)",6297864.0,2022-06-29,0.10980000000000001,1856484349.0,EPAM
2,Blackrock Inc.,3953682.0,2022-06-29,0.0689,1165466379.0,EPAM
3,"WCM Investment Management, LLC",3594596.0,2022-09-29,0.06269999999999999,1301926725.0,EPAM
4,"AllianceBernstein, L.P.",2703171.0,2022-06-29,0.0471,796840747.0,EPAM
5,JP Morgan Chase & Company,2636773.0,2022-06-29,0.046,777267944.0,EPAM
6,Capital World Investors,2512179.0,2022-06-29,0.0438,740540125.0,EPAM
7,State Street Corporation,2177749.0,2022-06-29,0.038,641956850.0,EPAM
8,Lone Pine Capital Llc,1266683.0,2022-06-29,0.022099999999999998,373392814.0,EPAM
9,Invesco Ltd.,1177116.0,2022-06-29,0.020499999999999997,346990254.0,EPAM
0,Blackrock Inc.,61361123.0,2022-06-29,0.1661,2110822631.0,EQT
1,"Vanguard Group, Inc. (The)",31745155.0,2022-06-29,0.0859,1092033332.0,EQT
2,"FMR, LLC",23601432.0,2022-06-29,0.0639,811889260.0,EQT
3,Capital World Investors,20143471.0,2022-06-29,0.0545,692935402.0,EQT
4,Bank Of New York Mellon Corporation,14453124.0,2022-06-29,0.0391,497187465.0,EQT
5,State Street Corporation,13284259.0,2022-06-29,0.036000000000000004,456978509.0,EQT
6,"ClearBridge Investments, LLC",10722172.0,2022-06-29,0.028999999999999998,368842716.0,EQT
7,"Third Point, LLC",7525000.0,2022-06-29,0.0204,258860000.0,EQT
8,Bank of America Corporation,6686719.0,2022-06-29,0.0181,230023133.0,EQT
9,Soroban Capital Partners LP,6469016.0,2022-06-29,0.0175,222534150.0,EQT
0,"Vanguard Group, Inc. (The)",13196022.0,2022-06-29,0.10779999999999999,2411968901.0,EFX
1,Massachusetts Financial Services Co.,12546483.0,2022-06-29,0.1025,2293246162.0,EFX
2,Blackrock Inc.,8903866.0,2022-06-29,0.0727,1627448627.0,EFX
3,Morgan Stanley,4740305.0,2022-06-29,0.0387,866432947.0,EFX
4,"FMR, LLC",4650733.0,2022-06-29,0.038,850060977.0,EFX
5,Generation Investment Management LLP,4653882.0,2022-06-29,0.038,850636551.0,EFX
6,State Street Corporation,4653394.0,2022-06-29,0.038,850547355.0,EFX
7,Price (T.Rowe) Associates Inc,4160261.0,2022-06-29,0.034,760412505.0,EFX
8,Capital International Investors,2864877.0,2022-06-29,0.023399999999999997,523642218.0,EFX
9,Invesco Ltd.,2674754.0,2022-06-29,0.0218,488891536.0,EFX
0,"Vanguard Group, Inc. (The)",11929706.0,2022-06-29,0.131,7838055436.0,EQIX
1,Blackrock Inc.,9025046.0,2022-06-29,0.09910000000000001,5929635722.0,EQIX
2,State Street Corporation,6008037.0,2022-06-29,0.066,3947400469.0,EQIX
3,Capital International Investors,2284405.0,2022-06-29,0.025099999999999997,1500899773.0,EQIX
4,Cohen & Steers Inc.,2206336.0,2022-06-29,0.0242,1449606878.0,EQIX
5,"Geode Capital Management, LLC",1912822.0,2022-06-29,0.021,1256762310.0,EQIX
6,"FMR, LLC",1815330.0,2022-06-29,0.0199,1192708116.0,EQIX
7,Price (T.Rowe) Associates Inc,1728548.0,2022-06-29,0.019,1135690606.0,EQIX
8,Apg Asset Management US Inc.,1531102.0,2022-06-29,0.0168,1005964636.0,EQIX
9,"Principal Financial Group, Inc.",1476488.0,2022-06-29,0.016200000000000003,970082145.0,EQIX
0,"Vanguard Group, Inc. (The)",57221471.0,2022-06-29,0.1521,4132534635.0,EQR
1,Blackrock Inc.,36852709.0,2022-06-29,0.098,2661502643.0,EQR
